@context
jams.components.core.TemporalContext	TimeLoop	2313
@ancestors
@filters
@attributes
ID	precip	svRain	svSnow	tmean	tmax	tmin	rhum	wind	throughfallRain	throughfallSnow	solRad	netRad	refET	potET	actET	netRain	netSnow	throughfall	interception	intercStorage	snowDepth	snowTotSWE	snowMelt	snowMelt_G	glacierRunoff	iceRunoff	rainRunoff	snowStorage_G	satMPS	satLPS	actMPS	actLPS	percolation	actRG1	actRG2	catchmentRD1_w	catchmentRD2_w	catchmentRG1_w	catchmentRG2_w	channelStorage_w	catchmentSimRunoff_qm	catchmentObsRunoff	rs	ra	snowET_N	snowET_G	glacStorage	actDPS	snowCoverAreaT	modisSnow	
@types
JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
2009-10-01 00:00	0.000000	0.000000	0.000000	4.209529	12.964737	-3.235263	50.574739	2.890000	0.000000	0.000000	16.845578	7.858089	2.242929	2.232198	0.169582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002262	0.219810	0.217480	0.000067	0.000000	0.664377	0.001802	35.661251	0.110020	0.275717	4.359347	500.634849	0.063350	0.077483	0.102245	0.078144	0.212422	13.918229	17.000000	114.059301	29.331729	0.000000	0.000000	-0.002330	0.081680	0.000000	616500000.000000	
2009-10-02 00:00	0.319676	0.193217	0.126459	2.915779	12.064737	-2.635263	49.056683	2.890000	0.000000	0.000000	16.754236	7.699962	2.220647	2.250822	0.458575	0.000000	0.000000	0.001848	0.316136	0.000000	0.000000	0.000000	0.000000	0.001621	0.179720	0.178058	0.000041	0.001692	0.666949	0.001603	35.783169	0.097889	0.249586	4.330281	500.314055	0.053497	0.072557	0.101388	0.078088	0.202693	13.238304	17.000000	114.059301	29.331729	0.000000	0.000000	-0.001662	0.064906	0.000000	616500000.000000	
2009-10-03 00:00	0.943917	0.411321	0.532596	-0.490471	5.064737	-5.635263	31.476238	2.890000	0.000000	0.000000	16.662437	7.463392	2.152354	2.197559	0.818908	0.000000	0.000000	0.238663	0.699500	0.002865	1.553330	0.078438	0.046083	0.001161	0.146968	0.145781	0.000025	0.006496	0.670856	0.002068	35.976048	0.122725	0.286507	4.298888	500.056046	0.044465	0.066584	0.100482	0.078144	0.191652	12.551315	17.000000	114.059301	29.331729	0.000000	0.000950	-0.001186	0.043653	0.000000	616500000.000000	
2009-10-04 00:00	0.000000	0.000000	0.000000	1.855362	6.964737	-3.135263	11.686837	2.890000	0.000000	0.000000	16.570219	6.731589	2.748321	3.015864	0.241907	0.000000	0.000000	0.000000	0.000000	0.000000	1.359679	0.061077	0.017361	0.000832	0.120203	0.119356	0.000015	0.004889	0.671816	0.001433	36.026420	0.084929	0.204368	4.259442	499.759360	0.026760	0.055915	0.099130	0.077804	0.173661	11.248603	17.000000	114.059301	29.331729	0.000000	0.001607	-0.000847	0.025544	0.000000	616500000.000000	
2009-10-05 00:00	2.072131	0.836290	1.235841	-2.393596	5.964737	-6.735263	70.855667	2.890000	0.000000	0.000000	16.477624	7.792361	1.355541	1.192473	0.619933	0.000000	0.000000	1.370384	0.690532	0.158535	14.551744	0.652677	0.300874	0.000596	0.098326	0.097720	0.000009	0.015905	0.680043	0.003025	36.451222	0.171480	0.487319	4.223164	499.766574	0.046665	0.051249	0.098565	0.078476	0.178898	11.913573	17.000000	114.059301	29.331729	0.000000	0.000200	-0.000605	0.052259	6625000.000000	616500000.000000	
2009-10-06 00:00	0.045040	0.008806	0.036234	-0.988388	6.264737	-6.935263	71.422298	2.890000	0.000000	0.000000	16.384692	7.721306	1.401618	1.227715	0.280646	0.000000	0.000000	0.000000	0.044782	0.032038	14.097855	0.613284	0.039392	0.000427	0.080439	0.080007	0.000006	0.015797	0.683731	0.001461	36.625129	0.083860	0.222397	4.179571	499.550291	0.023614	0.042168	0.096813	0.077617	0.158619	10.408152	17.000000	114.059301	29.331729	0.000000	0.000366	-0.000433	0.016573	6625000.000000	616500000.000000	
2009-10-07 00:00	0.506343	0.128270	0.378073	0.292862	7.664737	-6.735263	20.196716	2.890000	0.000000	0.000000	16.291466	6.800641	2.305634	2.427895	0.679902	0.000000	0.000000	0.017735	0.485753	0.000061	13.112541	0.539428	0.082730	0.000306	0.065813	0.065504	0.000003	0.017188	0.686247	0.000995	36.748778	0.057335	0.151207	4.127643	499.302189	0.012237	0.031165	0.095350	0.077627	0.145165	9.375485	17.000000	114.059301	29.331729	0.000000	0.001463	-0.000310	0.013077	0.000000	616500000.000000	
2009-10-08 00:00	0.087681	0.017155	0.070526	-0.985263	4.564737	-4.835263	17.405503	2.890000	0.000000	0.000000	16.197989	6.715950	2.236832	2.357391	0.265072	0.000000	0.000000	0.000000	0.087179	0.000000	13.112541	0.539428	0.000000	0.000219	0.053851	0.053630	0.000002	0.016315	0.687681	0.000484	36.820805	0.028001	0.086100	4.067273	499.015529	0.005978	0.021884	0.093759	0.077619	0.135258	8.632875	17.000000	114.059301	29.331729	0.000000	0.001376	-0.000221	0.005303	0.000000	180250000.000000	
2009-10-09 00:00	0.045040	0.005318	0.039722	-2.990471	3.264737	-9.535263	34.725603	2.890000	0.000000	0.000000	16.104304	7.026728	1.878223	1.914085	0.183794	0.000000	0.000000	0.000000	0.044782	0.000000	13.112541	0.539428	0.000000	0.000157	0.044067	0.043909	0.000001	0.015828	0.689676	0.000290	36.916253	0.016838	0.058648	4.004037	498.721100	0.003353	0.013865	0.092321	0.077666	0.128042	8.111445	17.000000	114.059301	29.331729	0.000000	0.000744	-0.000158	0.004318	0.000000	180250000.000000	
2009-10-10 00:00	0.159007	0.019275	0.139732	-2.990471	4.864737	-9.335263	3.933258	2.890000	0.000000	0.000000	16.010455	6.183277	2.297171	2.489462	0.332162	0.000000	0.000000	0.000000	0.158111	0.000000	13.112541	0.539428	0.000000	0.000113	0.036063	0.035949	0.000001	0.015525	0.690930	0.000168	36.978411	0.009784	0.039792	3.936282	498.425532	0.001999	0.007489	0.090990	0.077692	0.122907	7.719961	17.000000	114.059301	29.331729	0.000000	0.001199	-0.000113	0.002537	0.000000	180250000.000000	
2009-10-11 00:00	0.000000	0.000000	0.000000	-2.534221	4.964737	-9.235263	6.388746	2.890000	0.000000	0.000000	15.916487	6.129031	2.266460	2.447047	0.182450	0.000000	0.000000	0.000000	0.000000	0.000000	13.112541	0.539428	0.000000	0.000081	0.029514	0.029433	0.000000	0.014290	0.691942	0.000092	37.030977	0.005376	0.023347	3.864623	498.130482	0.001165	0.003071	0.089662	0.077696	0.119290	7.435033	17.000000	114.059301	29.331729	0.000000	0.001235	-0.000081	0.001237	0.000000	180250000.000000	
2009-10-12 00:00	8.623977	1.191153	7.432823	-2.525888	5.264737	-9.235263	3.978977	2.890000	0.000000	0.000000	15.822445	5.961686	2.331137	2.545918	0.788372	0.000000	0.000000	7.986154	0.589405	0.010079	173.878284	6.869714	1.054108	0.000058	0.024156	0.024097	0.000000	0.061473	0.704201	0.002923	37.678224	0.167039	0.622316	3.801747	498.440753	0.074720	0.004023	0.090158	0.079422	0.194501	10.759596	17.000000	114.059301	29.331729	0.000000	0.001234	-0.000058	0.093438	1481437500.000000	180250000.000000	
2009-10-13 00:00	1.577127	0.222122	1.355005	-2.457138	5.564737	-9.335263	2.704617	2.890000	0.000000	0.000000	15.728377	5.826677	2.370920	2.609675	0.835776	0.000000	0.000000	0.992019	0.576263	0.009773	191.270897	7.431615	0.348574	0.000041	0.019771	0.019729	0.000000	0.069080	0.707988	0.001648	37.856197	0.094272	0.313778	3.732289	498.455812	0.068106	0.003687	0.087338	0.078214	0.161362	10.283950	17.000000	114.059301	29.331729	0.000000	0.001238	-0.000042	0.030171	1435875000.000000	180250000.000000	
2009-10-14 00:00	0.000000	0.000000	0.000000	-4.092555	4.164737	-9.335263	4.532171	2.890000	0.000000	0.000000	15.634327	5.922878	2.124986	2.289675	0.212158	0.000000	0.000000	0.000000	0.000000	0.000000	191.184455	7.407745	0.023870	0.000030	0.016183	0.016153	0.000000	0.067975	0.709072	0.000467	37.908781	0.026733	0.081092	3.655994	498.248448	0.032544	0.002112	0.084816	0.077256	0.129560	8.524068	17.000000	114.059301	29.331729	0.000000	0.001105	-0.000030	0.002456	1422750000.000000	180250000.000000	
2009-10-15 00:00	0.048122	0.005316	0.042806	-3.214430	4.264737	-9.435263	4.730337	2.890000	0.000000	0.000000	15.540344	5.756078	2.202984	2.394841	0.228305	0.000000	0.000000	0.000000	0.047846	0.000000	190.954174	7.383799	0.023946	0.000021	0.013246	0.013225	0.000000	0.067078	0.709904	0.000177	37.950933	0.010164	0.030177	3.577753	497.994841	0.012560	0.000944	0.083394	0.077373	0.119565	7.551004	17.000000	114.059301	29.331729	0.000000	0.001173	-0.000021	0.002178	1416312500.000000	180250000.000000	
2009-10-16 00:00	0.062686	0.005495	0.057191	-4.191513	3.664737	-9.635263	3.324382	2.890000	0.000000	0.000000	15.446475	5.706147	2.131502	2.313605	0.231103	0.000000	0.000000	0.000000	0.062340	0.000000	190.953672	7.383608	0.000192	0.000015	0.010843	0.010828	0.000000	0.066329	0.710742	0.000056	37.993156	0.003219	0.010023	3.499643	497.723553	0.004150	0.000361	0.082088	0.077598	0.114778	7.114497	16.000000	114.059301	29.331729	0.000000	0.001094	-0.000015	0.000082	1416312500.000000	433250000.000000	
2009-10-17 00:00	0.000000	0.000000	0.000000	-4.404013	2.364737	-10.035263	1.863629	2.890000	0.000000	0.000000	15.352768	5.569410	2.139131	2.335184	0.172195	0.000000	0.000000	0.000000	0.000000	0.000000	190.953672	7.383608	0.000000	0.000011	0.008876	0.008865	0.000000	0.065252	0.711427	0.000020	38.027985	0.001188	0.004153	3.422117	497.448215	0.001178	0.000124	0.080691	0.077732	0.112778	6.920712	16.000000	114.059301	29.331729	0.000000	0.001077	-0.000011	0.000009	1416312500.000000	433250000.000000	
2009-10-18 00:00	0.460833	0.024094	0.436739	-5.513388	2.064737	-11.535263	2.695866	2.890000	0.000000	0.000000	15.259271	5.621760	1.996334	2.154069	0.576159	0.000000	0.000000	0.001738	0.456501	0.004549	190.953672	7.383608	0.001531	0.000008	0.007266	0.007258	0.000000	0.066852	0.713082	0.000018	38.107077	0.001063	0.003988	3.346197	497.174328	0.000366	0.000044	0.079208	0.077772	0.111659	6.819568	16.000000	114.059301	29.331729	0.000000	0.000994	-0.000008	0.000198	1416312500.000000	433250000.000000	
2009-10-19 00:00	1.262761	0.079006	1.183755	-5.070680	2.664737	-11.235263	2.213931	2.890000	0.000000	0.000000	15.166032	5.469243	2.046141	2.224906	0.692991	0.000000	0.000000	0.663737	0.591940	0.031073	206.321550	7.936810	0.094079	0.000006	0.005948	0.005942	0.000000	0.072911	0.715367	0.000237	38.220665	0.013578	0.044534	3.272152	496.942779	0.004433	0.000231	0.077869	0.077960	0.115417	6.954002	16.000000	114.059301	29.331729	0.000000	0.001025	-0.000006	0.005197	1421875000.000000	433250000.000000	
2009-10-20 00:00	0.000000	0.000000	0.000000	-5.514430	2.064737	-10.935263	2.929183	2.890000	0.000000	0.000000	15.073101	5.440804	1.973293	2.134576	0.189817	0.000000	0.000000	0.000000	0.000000	0.000026	206.321550	7.936810	0.000000	0.000004	0.004869	0.004865	0.000000	0.071919	0.716294	0.000059	38.266927	0.003353	0.010567	3.198045	496.679865	0.003172	0.000206	0.076146	0.077684	0.111292	6.811647	16.000000	114.059301	29.331729	0.000000	0.000992	-0.000004	0.000017	1421875000.000000	433250000.000000	
2009-10-21 00:00	0.045040	0.000879	0.044161	-7.445680	-0.335263	-11.935263	8.924644	2.890000	0.000000	0.000000	14.980527	5.707070	1.649304	1.723814	0.167997	0.000000	0.000000	0.000000	0.044782	0.000000	206.321550	7.936810	0.000000	0.000003	0.003986	0.003983	0.000000	0.071316	0.717775	0.000016	38.340975	0.000921	0.002949	3.124996	496.411323	0.001292	0.000108	0.074619	0.077586	0.109165	6.655570	17.000000	114.059301	29.331729	0.000000	0.000861	-0.000003	0.000000	1421875000.000000	433250000.000000	
2009-10-22 00:00	0.000000	0.000000	0.000000	-6.231096	1.264737	-11.935263	90.743511	2.890000	0.000000	0.000000	14.888359	6.598946	0.713827	0.517488	0.037798	0.000000	0.000000	0.000000	0.000000	0.000000	206.321550	7.936810	0.000000	0.000002	0.003263	0.003261	0.000000	0.071228	0.721013	0.000010	38.494422	0.000567	0.002021	3.053604	496.144685	0.000455	0.000044	0.073249	0.077586	0.108001	6.557164	17.000000	114.059301	29.331729	0.000000	0.000088	-0.000002	0.000148	1421875000.000000	433250000.000000	
2009-10-23 00:00	0.921740	0.046937	0.874803	-5.569638	1.164737	-11.435263	12.371776	2.890000	0.000000	0.000000	14.796646	5.538059	1.770645	1.874222	0.653117	0.000000	0.000000	0.324971	0.591574	0.036865	213.914404	8.214201	0.041121	0.000001	0.002672	0.002670	0.000000	0.075439	0.723241	0.000104	38.604044	0.005933	0.019546	2.983493	495.897751	0.001947	0.000119	0.071985	0.077665	0.109059	6.573707	17.000000	114.059301	29.331729	0.000000	0.000984	-0.000001	0.002087	1423437500.000000	433250000.000000	
2009-10-24 00:00	0.045040	0.001384	0.043656	-6.589430	0.864737	-13.435263	45.942862	2.890000	0.000000	0.000000	14.705438	6.047345	1.277483	1.242288	0.166011	0.000000	0.000000	0.000000	0.044782	0.002972	213.914404	8.214201	0.000000	0.000001	0.002187	0.002186	0.000000	0.075111	0.725397	0.000026	38.707007	0.001465	0.004649	2.914191	495.638542	0.001342	0.000102	0.070563	0.077528	0.106869	6.479190	17.000000	114.059301	29.331729	0.000000	0.000587	-0.000001	0.000027	1423437500.000000	1721000000.000000	
2009-10-25 00:00	0.045040	0.001166	0.043874	-6.918596	0.764737	-12.735263	25.708662	2.890000	0.000000	0.000000	14.614785	5.727017	1.512861	1.553268	0.158263	0.000000	0.000000	0.000000	0.044782	0.000000	213.914404	8.214201	0.000000	0.000001	0.001791	0.001790	0.000000	0.074584	0.726966	0.000006	38.783229	0.000367	0.001141	2.845976	495.377627	0.000539	0.000053	0.069219	0.077464	0.105523	6.381258	17.000000	114.059301	29.331729	0.000000	0.000785	-0.000001	0.000000	1423437500.000000	1721000000.000000	
2009-10-26 00:00	0.045040	0.002548	0.042492	-5.191513	1.564737	-10.635263	7.791015	2.890000	0.000000	0.000000	14.524737	5.146960	1.895550	2.053225	0.191882	0.000000	0.000000	0.000000	0.044782	0.000000	213.861240	8.209519	0.004682	0.000001	0.001466	0.001465	0.000000	0.073835	0.727747	0.000012	38.823286	0.000682	0.002308	2.778973	495.118826	0.000401	0.000028	0.067925	0.077449	0.104829	6.317530	17.000000	114.059301	29.331729	0.000000	0.001007	-0.000001	0.000206	1423437500.000000	1721000000.000000	
2009-10-27 00:00	2.412527	0.534057	1.878470	-6.541513	0.464737	-11.735263	53.664223	2.890000	0.000000	0.000000	14.435342	5.875121	1.171549	1.125239	0.703174	0.000000	0.000000	1.602603	0.796255	0.154207	240.639811	9.250334	0.281649	0.000000	0.001200	0.001200	0.000000	0.087042	0.733673	0.001355	39.129916	0.074062	0.235023	2.715953	495.095612	0.027196	0.001282	0.067093	0.078202	0.116181	7.529389	17.000000	114.059301	29.331729	0.000000	0.000462	-0.000000	0.023460	2134875000.000000	1721000000.000000	
2009-10-28 00:00	0.441008	0.091601	0.349406	-6.963388	-1.135263	-11.435263	34.363479	2.890000	0.000000	0.000000	14.346651	5.589292	1.196672	1.160850	0.592788	0.000000	0.000000	0.022193	0.416216	0.036915	241.287752	9.269350	0.001329	0.000000	0.000983	0.000982	0.000000	0.088756	0.736461	0.000354	39.266460	0.019580	0.057418	2.652085	494.899802	0.011334	0.000770	0.065294	0.077108	0.106791	6.694577	17.000000	114.059301	29.331729	0.000000	0.000884	-0.000000	0.001551	2137937500.000000	1721000000.000000	
2009-10-29 00:00	0.254684	0.064369	0.190315	-5.257138	0.864737	-9.435263	11.531510	2.890000	0.000000	0.000000	14.258712	4.997151	1.786627	1.924059	0.415633	0.000000	0.000000	0.000000	0.253283	0.001050	240.747608	9.214214	0.055136	0.000000	0.000804	0.000804	0.000000	0.089159	0.737836	0.000219	39.337145	0.012378	0.037447	2.589949	494.684777	0.004695	0.000396	0.064206	0.077179	0.103844	6.346636	17.000000	114.059301	29.331729	0.000000	0.000998	-0.000000	0.001985	2137937500.000000	1721000000.000000	
2009-10-30 00:00	0.045040	0.004949	0.040091	-3.232138	2.664737	-8.235263	9.125655	2.890000	0.000000	0.000000	14.171576	4.696330	2.021884	2.237852	0.220615	0.000000	0.000000	0.000000	0.044782	0.000000	239.241848	9.098804	0.115410	0.000000	0.000659	0.000658	0.000000	0.088268	0.738612	0.000322	39.381740	0.018352	0.057134	2.529041	494.490180	0.003465	0.000323	0.063256	0.077360	0.103906	6.256926	17.000000	114.059301	29.331729	0.000000	0.001149	-0.000000	0.004717	2137937500.000000	1721000000.000000	
2009-10-31 00:00	0.000000	0.000000	0.000000	-2.226930	3.964737	-7.935263	8.780307	2.890000	0.000000	0.000000	14.085290	4.532562	2.126520	2.382991	0.189436	0.000000	0.000000	0.000000	0.000000	0.000000	237.920742	9.002202	0.096602	0.000000	0.000539	0.000539	0.000000	0.087039	0.738980	0.000297	39.406010	0.016988	0.052947	2.469167	494.291947	0.004392	0.000330	0.062201	0.077404	0.103923	6.253517	17.000000	114.059301	29.331729	0.000000	0.001229	-0.000000	0.004338	2137937500.000000	1721000000.000000	
2009-11-01 00:00	0.000000	0.000000	0.000000	-2.018596	5.064737	-6.835263	13.599386	2.190000	0.000000	0.000000	12.554081	4.433967	1.798989	2.042979	0.167629	0.000000	0.000000	0.000000	0.000000	0.000000	236.415411	8.899082	0.103121	0.000000	0.000441	0.000441	0.000000	0.085927	0.739875	0.000295	39.454639	0.016870	0.051719	2.410446	494.093377	0.005135	0.000313	0.061091	0.077336	0.104154	6.233993	15.000000	119.498344	38.707168	0.000000	0.001113	-0.000000	0.005888	2124250000.000000	1440750000.000000	
2009-11-02 00:00	2.054975	0.345759	1.709216	-1.729013	2.564737	-5.735263	10.175749	2.190000	0.000000	0.000000	12.476827	4.250746	1.874106	2.162419	0.718486	0.000000	0.000000	1.458889	0.584544	0.013004	260.517126	10.014396	0.195374	0.000000	0.000361	0.000361	0.000000	0.096336	0.742740	0.000786	39.600208	0.044859	0.150047	2.353888	493.994395	0.016459	0.000836	0.060360	0.077761	0.115970	6.734088	15.000000	119.498344	38.707168	0.000000	0.001132	-0.000000	0.018589	2127375000.000000	1440750000.000000	
2009-11-03 00:00	1.352038	0.166733	1.185305	-2.951930	3.864737	-8.435263	56.619450	2.190000	0.000000	0.000000	12.400502	4.938753	1.208672	1.233981	0.466013	0.000000	0.000000	0.769973	0.574481	0.209057	275.349013	10.591833	0.137534	0.000000	0.000296	0.000296	0.000000	0.103546	0.745865	0.000626	39.749537	0.035740	0.121047	2.298001	493.869433	0.018772	0.001093	0.059033	0.077416	0.113275	6.772932	15.000000	119.498344	38.707168	0.000000	0.000373	-0.000000	0.011060	2127187500.000000	1440750000.000000	
2009-11-04 00:00	0.038655	0.005326	0.033329	-2.432138	3.264737	-6.935263	47.032907	2.190000	0.000000	0.000000	12.325147	4.797389	1.121478	1.084860	0.318744	0.000000	0.000000	0.000000	0.038434	0.001964	275.315678	10.588250	0.003583	0.000000	0.000242	0.000242	0.000000	0.102690	0.747998	0.000153	39.855235	0.008729	0.027598	2.241439	493.654785	0.010207	0.000732	0.057558	0.076859	0.102793	6.298151	15.000000	119.498344	38.707168	0.000000	0.001078	-0.000000	0.000226	2127187500.000000	1440750000.000000	
2009-11-05 00:00	0.985280	0.159878	0.825402	-1.910263	4.364737	-7.235263	54.088468	2.190000	0.000000	0.000000	12.250824	4.827908	1.048295	0.979874	0.488002	0.000000	0.000000	0.402023	0.577745	0.133206	281.419293	10.829338	0.116906	0.000000	0.000198	0.000198	0.000000	0.107087	0.751270	0.000426	40.015615	0.024348	0.082216	2.187024	493.496530	0.009921	0.000664	0.056756	0.077231	0.105789	6.264154	15.000000	119.498344	38.707168	0.000000	0.001114	-0.000000	0.009908	2121437500.000000	1440750000.000000	
2009-11-06 00:00	3.970215	0.558034	3.412181	-2.449846	3.864737	-7.235263	47.831289	2.190000	0.000000	0.000000	12.177571	4.683855	1.113311	1.086018	0.534697	0.000000	0.000000	3.492151	0.455732	0.099738	345.357834	13.565602	0.478950	0.000000	0.000162	0.000162	0.000000	0.128346	0.757221	0.001673	40.318534	0.095536	0.388857	2.138670	493.644339	0.038640	0.002194	0.056526	0.078281	0.135651	7.610377	15.000000	119.498344	38.707168	0.000000	0.001074	-0.000000	0.042299	2127187500.000000	1440750000.000000	
2009-11-07 00:00	6.372087	1.052203	5.319884	-8.058180	0.564737	-12.635263	98.472504	2.190000	0.000000	0.000000	12.105414	5.143139	0.403564	0.221826	0.212213	0.000000	0.000000	5.206892	1.129641	1.019782	444.999771	17.331643	0.835606	0.000000	0.000133	0.000133	0.000000	0.163831	0.768172	0.003629	40.909398	0.198631	0.752313	2.092621	494.163790	0.101524	0.005315	0.055373	0.078562	0.143801	10.432485	15.000000	119.498344	38.707168	0.000000	0.000069	-0.000000	0.064281	2840250000.000000	1440750000.000000	
2009-11-08 00:00	9.913178	0.688949	9.224229	-11.291513	-7.335263	-13.335263	94.978807	2.190000	0.000000	0.000000	12.034395	5.092951	0.382752	0.238501	0.233129	0.000000	0.000000	9.626981	0.228859	1.018274	674.884854	26.164762	0.492094	0.000000	0.000109	0.000109	0.000000	0.221088	0.776626	0.002192	41.382374	0.116744	0.501372	2.042665	494.444938	0.086666	0.004560	0.053507	0.077014	0.123325	9.608041	15.000000	119.498344	38.707168	0.000000	0.000083	-0.000000	0.031854	3243687500.000000	1440750000.000000	
2009-11-09 00:00	0.306875	0.013267	0.293608	-12.356096	-6.235263	-15.635263	91.090440	2.190000	0.000000	0.000000	11.964555	5.014224	0.414441	0.292963	0.253576	0.000000	0.000000	0.148936	0.156502	0.938490	679.338033	26.276930	0.036767	0.000000	0.000089	0.000089	0.000000	0.222472	0.779720	0.000588	41.529978	0.031648	0.114344	1.991587	494.343845	0.027442	0.001913	0.052254	0.076521	0.102925	6.851604	15.000000	119.498344	38.707168	0.000000	0.000053	-0.000000	0.003237	3235937500.000000	3300000000.000000	
2009-11-10 00:00	0.051395	0.000005	0.051391	-12.506096	-5.035263	-15.535263	9.527774	2.190000	0.000000	0.000000	11.895933	4.277534	1.009085	1.070558	0.769215	0.000000	0.000000	0.008568	0.042533	0.242464	679.316199	26.242318	0.043180	0.000000	0.000073	0.000073	0.000000	0.222251	0.782226	0.000233	41.650845	0.012610	0.045897	1.941308	494.176667	0.008051	0.000737	0.051499	0.077020	0.096638	5.949417	15.000000	119.498344	38.707168	0.000000	0.000516	-0.000000	0.000790	3224687500.000000	3300000000.000000	
2009-11-11 00:00	0.048978	0.000157	0.048821	-9.895680	-2.835263	-14.435263	10.190644	2.190000	0.000000	0.000000	11.828569	4.081846	1.168669	1.269269	0.353606	0.000000	0.000000	0.000000	0.048698	0.026861	676.190778	25.903183	0.339135	0.000000	0.000060	0.000060	0.000000	0.221902	0.784883	0.000783	41.797418	0.042418	0.178002	1.893115	494.142849	0.013368	0.000925	0.050877	0.077786	0.100349	6.194131	14.000000	119.498344	38.707168	0.000000	0.000629	-0.000000	0.010103	3157937500.000000	3300000000.000000	
2009-11-12 00:00	0.045176	0.000397	0.044780	-8.701930	-0.935263	-13.435263	13.744643	2.190000	0.000000	0.000000	11.762503	4.014840	1.190816	1.295581	0.195009	0.000000	0.000000	0.000000	0.044918	0.000325	671.644748	25.440643	0.462539	0.000000	0.000049	0.000049	0.000000	0.221473	0.788056	0.001052	41.964817	0.058510	0.225872	1.847659	494.156984	0.034342	0.001617	0.050116	0.078283	0.109283	7.121444	14.000000	119.498344	38.707168	0.000000	0.000687	-0.000000	0.024195	3069187500.000000	3300000000.000000	
2009-11-13 00:00	0.042602	0.000304	0.042298	-8.960263	-0.535263	-13.835263	27.415498	2.190000	0.000000	0.000000	11.697773	4.194556	1.007626	1.047379	0.153724	0.000000	0.000000	0.000000	0.042358	0.000000	668.884115	25.165754	0.274889	0.000000	0.000040	0.000040	0.000000	0.221044	0.790439	0.000798	42.085335	0.045118	0.167934	1.801589	494.116239	0.028748	0.001963	0.048824	0.077679	0.105081	6.811963	14.000000	119.498344	38.707168	0.000000	0.000673	-0.000000	0.015263	2989937500.000000	3300000000.000000	
2009-11-14 00:00	0.043675	0.000351	0.043324	-8.816513	-1.535263	-13.235263	19.048339	2.190000	0.000000	0.000000	11.634415	4.001758	1.112462	1.194588	0.154640	0.000000	0.000000	0.000000	0.043424	0.000000	668.050715	25.082327	0.083428	0.000000	0.000033	0.000033	0.000000	0.220615	0.791578	0.000350	42.142640	0.019729	0.070945	1.755211	493.981076	0.014408	0.001572	0.047616	0.077260	0.097552	6.103142	14.000000	119.498344	38.707168	0.000000	0.000680	-0.000000	0.004318	2959562500.000000	3300000000.000000	
2009-11-15 00:00	0.047084	0.000260	0.046824	-9.271721	-3.535263	-12.335263	13.041618	2.190000	0.000000	0.000000	11.572468	3.852541	1.147102	1.251415	0.146959	0.000000	0.000000	0.000000	0.046815	0.000000	668.011955	25.077725	0.004601	0.000000	0.000027	0.000027	0.000000	0.220228	0.792226	0.000088	42.175569	0.004954	0.016413	1.709288	493.793221	0.004944	0.000768	0.046610	0.077209	0.092632	5.612477	14.000000	119.498344	38.707168	0.000000	0.000656	-0.000000	0.000303	2956812500.000000	3300000000.000000	
2009-11-16 00:00	0.839389	0.083345	0.756045	-11.133180	-6.435263	-15.335263	36.083336	2.190000	0.000000	0.000000	11.511974	4.217494	0.789924	0.786773	0.477889	0.000000	0.000000	0.179056	0.655927	0.206249	670.926286	25.200139	0.042242	0.000000	0.000022	0.000022	0.000000	0.224064	0.794489	0.000152	42.287899	0.008248	0.032228	1.664696	493.622796	0.004160	0.000444	0.045750	0.077494	0.091773	5.539508	14.000000	119.498344	38.707168	0.000000	0.000570	-0.000000	0.001563	2956562500.000000	3300000000.000000	
2009-11-17 00:00	1.333288	0.028628	1.304660	-13.649846	-9.235263	-16.535263	90.258553	2.190000	0.000000	0.000000	11.452970	4.571245	0.375201	0.276643	0.249421	0.000000	0.000000	0.585583	0.737824	0.699105	686.818802	25.764108	0.020300	0.000000	0.000018	0.000018	0.000000	0.233903	0.797107	0.000081	42.413335	0.004263	0.016860	1.620685	493.439504	0.002627	0.000228	0.044788	0.077523	0.090276	5.423300	14.000000	119.498344	38.707168	0.000000	0.000042	-0.000000	0.000800	2961937500.000000	2923750000.000000	
2009-11-18 00:00	0.051395	0.000012	0.051383	-12.006096	-5.535263	-15.735263	11.155271	2.190000	0.000000	0.000000	11.395483	3.822807	1.002850	1.081368	0.660595	0.000000	0.000000	0.000471	0.050630	0.128255	686.563898	25.736397	0.028182	0.000000	0.000015	0.000015	0.000000	0.233665	0.798989	0.000078	42.503585	0.004260	0.016669	1.577721	493.257477	0.002457	0.000155	0.043856	0.077564	0.090204	5.374185	14.000000	119.498344	38.707168	0.000000	0.000532	-0.000000	0.001032	2961937500.000000	2923750000.000000	
