@dataValueAttribs							
precip	0	9999	mm				
@dataSetAttribs							
missingDataVal	-9999						
dataStart	01.01.1987 00:00						
dataEnd	31.12.1990 00:00						
tres	d						
@statAttribVal							
name	Station 1	Station 2	Station 3	Station 4	Station 5	Station 6 	Station 7
12.11.1988 00:00	0	0	0	0	0	0	0
13.11.1988 00:00	0	0	0	0	0	0	0
14.11.1988 00:00	0	0	0	0	0	0	0
15.11.1988 00:00	0	0	0	0	0	0	0
16.11.1988 00:00	0	0	0	0	0	0	0
17.11.1988 00:00	0	0	0	0	0	0	0
18.11.1988 00:00	0	0	0	0	0	0	0
19.11.1988 00:00	0	0	0	0	0	0	0
20.11.1988 00:00	0	0	0	0	0	0	0
21.11.1988 00:00	0	0	0	0	0	0	0
22.11.1988 00:00	0	0	0	0	0	0	0
23.11.1988 00:00	0	0	0	0	0	0	0
24.11.1988 00:00	0	0	0	0	0	0	0
25.11.1988 00:00	0	0	0	0	0	0	0
26.11.1988 00:00	0	0	0	0	0	0	0
27.11.1988 00:00	0	0	0	0	0	0	0
28.11.1988 00:00	0	0	0	0	0	0	0
29.11.1988 00:00	0	0	0	0	0	0	0
30.11.1988 00:00	0	0	0	0	0	0	0
01.12.1988 00:00	0	0	0	0	0	0	0
02.12.1988 00:00	0	0	0	0	0	0	0
03.12.1988 00:00	0	0	0	0	0	0	0
04.12.1988 00:00	0	0	0	0	0	0	0
05.12.1988 00:00	0	0	0	0	0	0	0
06.12.1988 00:00	0	0	0	0	0	0	0
07.12.1988 00:00	0	0	0	0	0	0	0
08.12.1988 00:00	0	0	0	0	0	0	0
09.12.1988 00:00	0	0	0	0	0	0	0
10.12.1988 00:00	0	0	0	0	0	0	0
11.12.1988 00:00	0	0	0	0	0	0	0
12.12.1988 00:00	0	0	0	0	0	0	0
13.12.1988 00:00	0	0	0	0	0	0	0
14.12.1988 00:00	0	0	0	0	0	0	0
15.12.1988 00:00	0	0	0	0	0	0	0
16.12.1988 00:00	0	0	0	0	0	0	0
17.12.1988 00:00	0	0	0	0	0	0	0
18.12.1988 00:00	3.434602502	4.115434783	3.201835833	0	0	0.835049341	0
19.12.1988 00:00	0	0	0	0	0	0	0
20.12.1988 00:00	0	0	0	0	0	0	0
21.12.1988 00:00	0	0	0	0	0	0	0
22.12.1988 00:00	0	0	0	0	0	0	0
23.12.1988 00:00	0	0	0	0	0	0	0
24.12.1988 00:00	0	0	0	0	0	0	0
25.12.1988 00:00	0	0	0	0	0	0	0
26.12.1988 00:00	15.2052061	16.36037747	14.62848931	7.958341436	10.56760335	5.270298694	0.001432955
27.12.1988 00:00	26.76628123	27.36747203	26.20945539	27.17167078	12.23866434	28.00401985	39.5190831
28.12.1988 00:00	1.954491897	0.093780167	2.63341106	3.530348469	15.92507254	5.183256458	0.002773487
29.12.1988 00:00	0	0	0	0	0	0	0
30.12.1988 00:00	0	0	0	0	0	0	0
31.12.1988 00:00	0	0	0	0	0	0	0
01.01.1989 00:00	0	0	0	0	0	0	0
02.01.1989 00:00	5.034028746	5.996975264	4.97336643	0	0	1.116792044	0
03.01.1989 00:00	2.17765861	1.890366828	2.195268251	2.40243842	3.424198125	1.131431511	4.13E-04
04.01.1989 00:00	0.393812885	0.017164067	0.435963673	0.989276873	1.809172463	0.542698167	2.99E-04
05.01.1989 00:00	1.39484672	1.691582051	1.327724307	0	0	0.359495469	0
06.01.1989 00:00	0	0	0	0	0	0	0
07.01.1989 00:00	0	0	0	0	0	0	0
08.01.1989 00:00	17.04960318	18.41096363	17.51482561	15.59132007	11.41326016	4.86736654	0.002112302
09.01.1989 00:00	12.08755007	9.317223531	12.4026704	25.39506316	19.59534973	25.98788362	36.8136709
10.01.1989 00:00	0	0	0	0	0	0	0
11.01.1989 00:00	0	0	0	0	0	0	0
12.01.1989 00:00	0	0	0	0	0	0	0
13.01.1989 00:00	0	0	0	0	0	0	0
14.01.1989 00:00	0	0	0	0	0	0	0
15.01.1989 00:00	0	0	0	0	0	0	0
16.01.1989 00:00	0	0	0	0	0	0	0
17.01.1989 00:00	0	0	0	0	0	0	0
18.01.1989 00:00	0	0	0	0	0	0	0
19.01.1989 00:00	0	0	0	0	0	0	0
20.01.1989 00:00	0	0	0	0	0	0	0
21.01.1989 00:00	0	0	0	0	0	0	0
22.01.1989 00:00	0	0	0	0	0	0	0
23.01.1989 00:00	0	0	0	0	0	0	0
24.01.1989 00:00	0	0	0	0	0	0	0
25.01.1989 00:00	0	0	0	0	0	0	0
26.01.1989 00:00	0	0	0	0	0	0	0
27.01.1989 00:00	0	0	0	0	0	0	0
28.01.1989 00:00	0	0	0	0	0	0	0
29.01.1989 00:00	0	0	0	0	0	0	0
30.01.1989 00:00	0	0	0	0	0	0	0
31.01.1989 00:00	0	0	0	0	0	0	0
01.02.1989 00:00	0	0	0	0	0	0	0
02.02.1989 00:00	0	0	0	0	0	0	0
03.02.1989 00:00	0	0	0	0	0	0	0
04.02.1989 00:00	0	0	0	0	0	0	0
05.02.1989 00:00	0	0	0	0	0	0	0
06.02.1989 00:00	0	0	0	0	0	0	0
07.02.1989 00:00	0	0	0	0	0	0	0
08.02.1989 00:00	0	0	0	0	0	0	0
09.02.1989 00:00	0	0	0	0	0	0	0
10.02.1989 00:00	0	0	0	0	0	0	0
11.02.1989 00:00	0	0	0	0	0	0	0
12.02.1989 00:00	0	0	0	0	0	0	0
13.02.1989 00:00	0	0	0	0	0	0	0
14.02.1989 00:00	0	0	0	0	0	0	0
15.02.1989 00:00	0	0	0	0	0	0	0
16.02.1989 00:00	0	0	0	0	0	0	0
17.02.1989 00:00	0	0	0	0	0	0	0
18.02.1989 00:00	0	0	0	0	0	0	0
19.02.1989 00:00	9.14350173	6.924846344	9.939555973	15.82419455	18.20243918	15.66668093	17.17047308
20.02.1989 00:00	6.492302945	7.456860729	6.469729535	4.122572001	1.19684367	13.23287904	21.67394589
21.02.1989 00:00	0.530268988	0.752088525	0.473078604	0	0	0.11525426	0
22.02.1989 00:00	4.453318641	5.133532911	4.210137501	1.287058051	2.105572053	1.447850694	6.00E-04
23.02.1989 00:00	5.034028746	7.0336288	4.506714331	0	0	1.265828195	0
24.02.1989 00:00	0	0	0	0	0	0	0
25.02.1989 00:00	0	0	0	0	0	0	0
26.02.1989 00:00	0	0	0	0	0	0	0
27.02.1989 00:00	0	0	0	0	0	0	0
28.02.1989 00:00	0	0	0	0	0	0	0
01.03.1989 00:00	0	0	0	0	0	0	0
02.03.1989 00:00	0	0	0	0	0	0	0
03.03.1989 00:00	0	0	0	0	0	0	0
04.03.1989 00:00	0	0	0	0	0	0	0
05.03.1989 00:00	0	0	0	0	0	0	0
06.03.1989 00:00	0	0	0	0	0	0	0
07.03.1989 00:00	0	0	0	0	0	0	0
08.03.1989 00:00	0	0	0	0	0	0	0
09.03.1989 00:00	0	0	0	0	0	0	0
10.03.1989 00:00	0	0	0	0	0	0	0
11.03.1989 00:00	11.37819493	13.79880326	11.26225661	0	0	2.841212139	0
12.03.1989 00:00	1.80840506	0.073691657	1.925517262	7.688246018	7.596676185	8.705544674	13.5532071
13.03.1989 00:00	0	0	0	0	0	0	0
14.03.1989 00:00	0	0	0	0	0	0	0
15.03.1989 00:00	4.236283972	5.798968173	4.35192031	0	0	1.041131846	0
16.03.1989 00:00	0	0	0	0	0	0	0
17.03.1989 00:00	7.458619217	10.24925007	8.033785144	0	0	1.939137044	0
18.03.1989 00:00	0	0	0	0	0	0	0
19.03.1989 00:00	19.4298975	14.46112309	18.16098095	37.36855891	31.66097837	32.41931976	38.32691387
20.03.1989 00:00	1.036765708	0.042699944	1.14015768	4.914116991	4.696524942	3.342601977	3.571586369
21.03.1989 00:00	3.94259872	4.424515138	3.813917367	1.736443384	4.364768124	2.081412246	9.01E-04
22.03.1989 00:00	2.717371064	2.671664852	3.101836313	1.188755955	5.058492546	2.092569096	9.97E-04
23.03.1989 00:00	0.932088965	0.038826257	1.181681648	1.860325549	7.933700157	2.067424375	0.001324933
24.03.1989 00:00	0.850952035	0.036192066	1.040569853	1.601455671	6.962051606	2.238230802	0.001098975
25.03.1989 00:00	0	0	0	0	0	0	0
26.03.1989 00:00	0	0	0	0	0	0	0
27.03.1989 00:00	3.434602502	4.302562904	3.383737815	0	0	0.756167622	0
28.03.1989 00:00	0.97161059	1.370848296	1.045181723	0	0	0.240511392	0
29.03.1989 00:00	12.92896407	15.07130862	13.23792325	2.184166541	2.229499055	7.365293278	6.199772445
30.03.1989 00:00	2.283611185	0.081161405	2.033124406	11.24437071	3.595676691	0	0.001006051
31.03.1989 00:00	0	0	0	0.436599348	0.10737385	0	1.33E-04
01.04.1989 00:00	0	0	0	0	0	0	0
02.04.1989 00:00	0.176778216	0.006536809	0.142209075	0.624925459	0.217315707	0	0
03.04.1989 00:00	0	0	0	0	0	0	0
04.04.1989 00:00	0	0	0	0	0	0	0
05.04.1989 00:00	0	0	0	0	0	0	0
06.04.1989 00:00	0	0	0	0	0	0	0
07.04.1989 00:00	0	0	0	0	0	0	0
08.04.1989 00:00	0	0	0	0	0	0	0
09.04.1989 00:00	0	0	0	0	0	0	0
10.04.1989 00:00	0	0	0	0	0	0	0
11.04.1989 00:00	1.059604218	0.043592236	1.145833301	6.634418701	6.098040721	7.491614791	9.595118484
12.04.1989 00:00	0	0	0	0	0	0	0
13.04.1989 00:00	0	0	0	0	0	0	0
14.04.1989 00:00	0	0	0	0	0	0	0
15.04.1989 00:00	0	0	0	0	0	0	0
16.04.1989 00:00	0	0	0	0	0	0	0
17.04.1989 00:00	0	0	0	0	0	0	0
18.04.1989 00:00	0	0	0	0	0	0	0
19.04.1989 00:00	0	0	0	0	0	0	0
20.04.1989 00:00	0	0	0	0	0	0	0
21.04.1989 00:00	0	0	0	0	0	0	0
22.04.1989 00:00	0	0	0	0	0	0	0
23.04.1989 00:00	0	0	0	0	0	0	0
24.04.1989 00:00	0.329298844	0.010658209	0.275045837	1.241154187	0.362168433	0	0
25.04.1989 00:00	0.176778216	0.005702926	0.150586824	1.381779628	0.40998116	0	2.51E-04
26.04.1989 00:00	0	0	0	0	0	0	0
27.04.1989 00:00	0.207825631	0.00714658	0.192093764	0.727665724	0.259874513	0	0
28.04.1989 00:00	0.359239038	0.011326345	0.282899414	1.220185471	0.375542052	0	0
29.04.1989 00:00	1.977160106	2.145707561	2.051190559	0.330329921	1.467519049	0.878644553	2.61E-04
30.04.1989 00:00	0.374164448	0.013507345	0.301391401	1.215850641	0.46660046	0	0
01.05.1989 00:00	0.562602987	0.022735108	0.528990027	1.7410804	1.736441819	0.396045384	2.05E-04
02.05.1989 00:00	0.125261739	0.006024898	0.177438058	0.22888596	1.029693359	0.276467297	1.80E-04
03.05.1989 00:00	0	0	0	0	0	0	0
04.05.1989 00:00	0	0	0	0	0	0	0
05.05.1989 00:00	0	0	0	0	0	0	0
06.05.1989 00:00	0	0	0	0	0	0	0
07.05.1989 00:00	0	0	0	0	0	0	0
08.05.1989 00:00	0	0	0	0	0	0	0
09.05.1989 00:00	0	0	0	0	0	0	0
10.05.1989 00:00	0	0	0	0	0	0	0
11.05.1989 00:00	0	0	0	0	0	0	0
12.05.1989 00:00	2.035507239	0.078220426	2.018494833	5.744536079	9.318034628	2.018794087	0.001265194
13.05.1989 00:00	1.3808058	0.051231657	1.097361653	7.174585371	1.95633991	8.692097797	15.59516774
14.05.1989 00:00	2.274279672	0.094683155	2.404181614	8.308181595	11.41517552	8.987960132	10.44173239
15.05.1989 00:00	0.472905802	0.01921082	0.612192942	1.076369584	3.655232329	1.100365112	8.09E-04
16.05.1989 00:00	0.525633028	0.019719643	0.443944908	3.158346517	0.977565293	0	3.83E-04
17.05.1989 00:00	0	0	0	0.806800849	0.212078904	0	2.71E-04
18.05.1989 00:00	0.936697923	0.033237159	0.74890792	3.418421623	1.009329245	0	0
19.05.1989 00:00	1.745220626	0.071269346	1.694455792	5.21084861	6.912445458	21.88950998	34.20039664
20.05.1989 00:00	1.938098394	0.082244821	2.071380277	5.373708778	8.149250718	13.41143806	17.64819918
21.05.1989 00:00	1.466711716	0.062746683	1.880544422	6.610957794	9.104755969	7.362555486	8.120869364
22.05.1989 00:00	1.751401332	0.068373827	1.662238832	6.537893398	3.918360608	5.166589365	6.690963468
23.05.1989 00:00	4.090937886	0.168359518	4.415806377	16.33076325	15.29253565	22.46567182	37.32507023
24.05.1989 00:00	3.496256567	0.126871307	3.696238758	15.32638486	18.86912035	26.94247812	34.9874703
25.05.1989 00:00	1.538173363	0.0655521	1.86761702	7.749084888	9.163831911	6.847274519	7.341590669
26.05.1989 00:00	9.915059736	0.398018049	10.87293083	35.01284534	40.66140714	30.76206624	33.00769075
27.05.1989 00:00	6.479486327	0.271099198	7.38707231	33.19614094	31.03021215	27.16296951	33.73130831
28.05.1989 00:00	4.698307033	0.181705052	5.438924701	19.04936567	19.37699058	15.0784245	14.90728887
29.05.1989 00:00	5.181768009	2.568915254	4.967810152	14.90477159	14.6836213	14.77830218	21.81372431
30.05.1989 00:00	0	0	0	0	0	0	0
31.05.1989 00:00	2.590959087	0.112077906	3.099081042	5.380910535	20.06389273	5.394181381	0.003227239
01.06.1989 00:00	0.125261739	0.005087702	0.174455307	0.270117414	1.062759361	0.324299359	1.62E-04
02.06.1989 00:00	0.326817897	0.013369018	0.436707503	0.673919196	2.674716836	12.86403913	20.94706383
03.06.1989 00:00	0	0	0	1.083551679	0.293653091	0	3.48E-04
04.06.1989 00:00	6.180123565	0.268557968	6.805677806	22.64566385	38.76970125	12.80102575	5.222584424
05.06.1989 00:00	2.077059285	1.363553786	2.652532654	4.422841215	8.325994052	2.679526781	0.002286833
06.06.1989 00:00	9.589647136	10.72180208	8.854320314	10.67375193	4.885757354	30.48411825	45.54878412
07.06.1989 00:00	4.346344383	5.750520527	4.29614891	0.852743815	0.224751336	5.197803951	6.419120866
08.06.1989 00:00	0.587268697	0.780371918	0.613971238	3.307164397	0.92408167	0.147867865	9.43E-04
09.06.1989 00:00	2.725401036	3.704539887	2.46718672	1.401689748	0.435035842	5.42459257	7.509383987
10.06.1989 00:00	0.227700607	0.00960596	0.299431431	0.952423232	2.029862512	15.53163324	25.12204841
11.06.1989 00:00	10.21921503	10.72571238	10.41008169	18.41001626	8.177550296	2.918569113	0.004480831
12.06.1989 00:00	0	0	0	9.330446179	2.700998289	2.791883252	4.860611964
13.06.1989 00:00	6.17440923	7.9096467	6.621966822	2.341362505	2.566778179	15.5051236	22.79327794
14.06.1989 00:00	25.11759023	31.51627944	26.75212209	5.259237099	20.94218129	25.39482464	24.00602447
15.06.1989 00:00	28.77810068	29.59070567	27.35944773	23.29733692	23.85493951	29.37193115	33.27334339
16.06.1989 00:00	11.88585753	12.30560665	11.94664882	6.019765855	15.57438681	6.298921275	0.002366242
17.06.1989 00:00	1.809056049	0.056280821	1.617360411	29.64946669	7.654672112	0	0.007140692
18.06.1989 00:00	13.62182872	10.43287159	14.74377769	16.98543312	22.94743316	19.00276378	21.4482494
19.06.1989 00:00	9.11243489	10.58790541	8.937552986	1.915674334	0.557588505	6.70856842	8.753602672
20.06.1989 00:00	20.64979851	15.91245371	19.30437721	25.03693633	29.03297166	15.21480379	10.44556758
21.06.1989 00:00	15.4152607	20.75357007	14.720689	0	0	10.84317024	9.822797152
22.06.1989 00:00	16.39943083	20.35093139	15.88374851	2.956118355	1.828775562	8.794902392	7.863553648
23.06.1989 00:00	7.982004302	11.24680203	7.291068208	12.53113149	3.800527505	4.674772604	5.222203272
24.06.1989 00:00	5.946708623	7.170853394	6.24023594	0	0	7.730124207	10.78410361
25.06.1989 00:00	34.35790369	38.27040199	33.99190955	5.350244285	5.983704092	11.96667381	4.369632566
26.06.1989 00:00	36.41423305	46.99404671	38.14235518	0	0	8.097905697	0
27.06.1989 00:00	37.7325324	38.32606351	39.95957993	15.88725664	26.60879041	37.01646413	45.09068513
28.06.1989 00:00	15.59158094	15.80103358	16.54924059	23.02392032	21.63256385	16.60864623	14.90553907
29.06.1989 00:00	13.69213831	12.63031379	14.39590012	20.00476467	18.8493687	13.88991919	14.88060841
30.06.1989 00:00	19.8328833	21.85602512	21.27485118	15.69730944	17.50829688	20.47596041	21.8218781
01.07.1989 00:00	33.96957574	35.92804253	31.12886173	22.32827849	16.21648151	28.73459224	31.98272485
02.07.1989 00:00	35.12432468	39.36241583	35.50213128	39.10820967	36.41710803	56.43084432	69.96766256
03.07.1989 00:00	8.771446972	6.03077794	8.596393419	16.27696319	22.56345245	23.31113685	32.05878563
04.07.1989 00:00	8.02961219	7.287091245	8.316479587	11.74257422	12.42258601	29.09809178	37.58799809
05.07.1989 00:00	45.41564439	47.98450081	45.36822586	20.10610393	18.02783599	60.32827769	76.2571306
06.07.1989 00:00	27.38956316	17.82632985	27.76001208	60.19897252	70.12777859	49.45117143	50.44881896
07.07.1989 00:00	37.15049277	37.85405257	35.91124144	19.93774054	16.5263393	21.8454293	16.69514923
08.07.1989 00:00	13.31311521	10.53221174	14.00736905	17.57573162	17.5876719	24.32511063	26.02908926
09.07.1989 00:00	5.335618415	6.448251038	5.722310171	1.578621105	1.850441753	21.7399718	36.53748615
10.07.1989 00:00	9.4468416	8.97720385	9.226200701	12.65178077	3.800343265	12.64461483	19.72036673
11.07.1989 00:00	14.46193116	14.12987982	13.79993169	15.98043949	15.26866981	23.3692745	32.15192149
12.07.1989 00:00	14.89907322	14.3389307	14.72607447	16.97548561	27.87207181	28.28931617	29.38516581
13.07.1989 00:00	20.6626944	21.21649261	20.42515297	26.82076679	24.11485367	13.37068236	8.737706506
14.07.1989 00:00	43.6005352	42.92182189	43.85126915	46.91759095	51.44271964	29.3568719	13.25562524
15.07.1989 00:00	23.8615583	24.64102921	26.20409465	20.00039774	27.79598695	31.1132273	32.69484381
16.07.1989 00:00	14.11175324	14.07638234	13.70953024	20.85410005	11.20727594	8.522992926	5.789643967
17.07.1989 00:00	15.25946024	18.15545842	16.7105694	10.47289584	10.55057718	30.66763251	43.24372189
18.07.1989 00:00	11.66588304	13.51231273	12.00404815	6.736172658	5.469886205	12.1952266	15.84467856
19.07.1989 00:00	24.8026104	28.07013369	23.22093441	5.515183873	9.903595663	14.79835922	12.25896023
20.07.1989 00:00	16.1954811	22.80337988	15.64854563	9.653946707	2.595678173	15.68909928	19.56053354
21.07.1989 00:00	15.85237429	15.12822598	14.86583532	17.91308171	9.130229368	9.302122634	10.75985828
22.07.1989 00:00	12.69657891	10.53378793	14.28292774	12.32490691	29.70448755	9.143785629	0.004151391
23.07.1989 00:00	26.73653081	26.77862697	26.04052829	20.06004109	32.39747357	14.38601245	3.284565467
24.07.1989 00:00	0.488952504	0.611335803	0.447399317	0	0	3.596079079	6.356895555
25.07.1989 00:00	7.638954294	9.090350915	7.788867544	0.169217447	0.052714336	1.965373547	0
26.07.1989 00:00	16.97540642	23.17166067	15.78802199	0	0	4.10626372	0
27.07.1989 00:00	3.57472777	1.307269148	3.8877429	12.08145428	14.78572181	8.495499981	7.468635208
28.07.1989 00:00	17.0875554	19.32496424	16.55181309	16.01660158	9.916634782	35.63442928	51.11160184
29.07.1989 00:00	7.099170381	6.474264703	6.336129027	10.66748234	7.171484534	22.16331496	34.98013948
30.07.1989 00:00	11.24887007	10.02812341	10.93399652	24.30980391	18.98429708	35.12776498	46.97367188
31.07.1989 00:00	10.93718566	10.85860587	11.73148191	13.18304305	12.38597278	23.21809545	34.19933663
01.08.1989 00:00	15.67780467	11.34640288	17.32889282	29.07957819	27.83595802	20.21840637	16.72279073
02.08.1989 00:00	13.86456025	15.66191361	15.02233726	4.956861017	7.433862295	15.56659588	17.06975837
03.08.1989 00:00	2.363962291	2.794720491	2.509313846	0.176475423	0.05872694	0.599660899	0
04.08.1989 00:00	10.72493786	9.745803249	9.97533137	13.93080296	18.7025179	18.48835898	24.94357682
05.08.1989 00:00	21.60598631	24.96948879	22.76778935	18.42239393	9.525307638	14.40450498	14.35642759
06.08.1989 00:00	24.61701519	25.64584321	24.44485782	17.6211594	27.09979124	27.63596594	24.80475552
07.08.1989 00:00	13.13730599	9.854255406	12.65901182	18.11692926	26.82949351	15.99890927	11.7752281
08.08.1989 00:00	11.27708901	6.41405512	11.41152121	35.32041128	29.49289265	29.34065966	35.8067466
09.08.1989 00:00	33.96333761	35.12156019	34.14113541	19.96685394	19.33153326	37.81890591	45.65420185
10.08.1989 00:00	10.06393765	7.238614756	9.315752572	21.11071239	19.49991728	17.46129113	16.00526824
11.08.1989 00:00	23.97504211	15.78330212	26.12250335	50.19746815	57.7615396	31.90607597	24.7129596
12.08.1989 00:00	9.437682144	7.42757218	8.890194834	20.51391181	16.30751708	14.49125079	16.07270508
13.08.1989 00:00	18.01340439	23.00706052	18.17967182	6.695656	8.229759854	10.13436939	7.728634057
14.08.1989 00:00	23.8891864	29.01326279	22.7726371	5.645452101	11.64684004	8.081494031	0.002635335
15.08.1989 00:00	17.75505744	23.02924759	16.84449279	0	0	4.542844473	0
16.08.1989 00:00	8.33662645	9.508733232	7.994473888	9.421181924	11.71023101	8.650066321	7.376386014
17.08.1989 00:00	22.5352696	16.51872317	23.33198343	40.93839432	36.42715489	25.782628	26.27805114
18.08.1989 00:00	15.31297666	14.90867932	16.10951811	14.23699048	14.32983872	17.14051991	18.43598346
19.08.1989 00:00	23.0860606	25.2819827	23.92067989	11.46891521	7.223473931	16.68212387	16.28574429
20.08.1989 00:00	44.00465452	47.2692826	44.16232552	17.4115172	23.99749035	22.41706101	10.21170584
21.08.1989 00:00	22.71734533	22.43069723	21.60103016	26.85121549	19.06143746	14.64941074	12.99373725
22.08.1989 00:00	20.61971975	19.85780485	20.25866654	17.29717252	28.92818515	11.20887343	0.007111758
23.08.1989 00:00	34.84108867	44.31231343	32.69680578	8.478482814	8.527337228	10.10475566	0.001488504
24.08.1989 00:00	7.007829628	8.004215429	6.607155579	6.264979589	5.533259752	16.42917051	26.38285104
25.08.1989 00:00	8.524536176	9.008781293	8.302404478	8.345502323	12.66829541	4.763227633	0.00324195
26.08.1989 00:00	8.255882512	9.055836381	9.101206974	6.712820959	7.595880169	3.424816379	0.002058337
27.08.1989 00:00	11.24967448	9.657552248	11.58952904	13.88066663	15.48666647	10.751579	8.90395853
28.08.1989 00:00	28.28965772	36.54725751	29.06538343	1.159427541	2.060633954	17.73719923	16.84886915
29.08.1989 00:00	31.37043001	33.45304619	28.35096582	27.00204921	16.36732829	8.101870594	0.002533932
30.08.1989 00:00	17.61308472	19.98718724	17.55042892	8.643713695	12.96985136	16.58025772	19.14957087
31.08.1989 00:00	6.742435569	8.166765056	6.69545885	0	0	13.17496242	22.18209394
01.09.1989 00:00	30.10329235	39.44194513	30.50878105	6.311617301	7.26999959	11.12039867	4.491902788
02.09.1989 00:00	14.27828079	19.63947379	13.91296096	1.8547829	3.703174509	9.815193339	7.184633351
03.09.1989 00:00	2.394710723	2.702548332	2.349367362	1.954342127	0.625445288	0.439699761	6.97E-05
04.09.1989 00:00	3.116691281	4.040204043	3.212438168	0.86035496	2.172463016	11.55698145	16.55492229
05.09.1989 00:00	35.05728793	46.80690556	36.32002648	6.083848551	5.376165177	50.70774906	70.12539729
06.09.1989 00:00	6.778003368	3.702973261	6.853686745	21.03312659	21.86616837	5.605904946	0.006459337
07.09.1989 00:00	4.185426452	5.243162084	3.906660131	1.985115956	0.470774977	1.045030525	6.00E-04
08.09.1989 00:00	17.58138397	20.04101661	16.58017987	12.51833652	3.503568105	14.40488322	17.13612283
09.09.1989 00:00	1.805431428	1.382271038	1.850081322	3.770027614	6.762641692	2.102610456	0.001926984
10.09.1989 00:00	2.996725186	2.433774712	2.90285524	3.177348132	4.573953077	19.94751802	30.78358898
11.09.1989 00:00	16.70732186	13.05316396	17.16436858	29.64577243	14.201568	8.870014752	7.641605275
12.09.1989 00:00	3.89568174	0.161636916	3.836032444	17.2572731	17.0079683	41.0587046	51.25557218
13.09.1989 00:00	4.992036248	4.871916932	4.911666087	6.296961481	7.930939821	2.517225618	0.00203433
14.09.1989 00:00	24.36579498	28.21867497	22.09904215	14.74913999	13.81001319	7.466143381	0.003780261
15.09.1989 00:00	6.963771752	7.945354307	7.471955495	2.975342181	4.473189285	7.477071773	8.761031116
16.09.1989 00:00	3.859801316	3.723811618	3.982744021	3.624403172	3.648752046	1.431036239	7.50E-04
17.09.1989 00:00	24.3297312	30.81046038	25.57403646	2.458701418	0.747344672	5.655942275	3.92E-04
18.09.1989 00:00	24.48011827	28.69026484	23.91713297	2.15824414	0.668490758	11.58397248	10.37799337
19.09.1989 00:00	33.70448379	40.08347318	30.41251141	8.321172025	6.102477983	33.06032468	36.87539307
20.09.1989 00:00	8.185178089	4.934443231	9.429713998	17.63326451	22.55617015	44.63840028	68.43812382
21.09.1989 00:00	17.84836287	10.48224987	17.67932083	39.15660089	27.59607943	34.6519517	39.24241024
22.09.1989 00:00	27.16078905	16.05728437	28.9428632	64.0824459	77.35519262	24.49960284	5.037377365
23.09.1989 00:00	12.22767915	13.79728911	12.29122997	5.742263455	5.962095807	21.93380757	29.97983172
24.09.1989 00:00	15.07934866	16.45110888	13.98934058	10.82867731	15.43157941	29.08003647	37.4318279
25.09.1989 00:00	11.46900151	12.48659273	11.02805204	7.75527503	9.016197965	11.64665837	10.08163064
26.09.1989 00:00	15.08621965	16.25681026	13.62201445	10.47174734	9.912001386	27.72248325	34.72547947
27.09.1989 00:00	5.93634157	2.499505656	5.300089559	14.30308838	8.833772141	7.023359977	7.976258237
28.09.1989 00:00	6.275307104	2.535325376	6.009893624	19.07435114	12.10026548	12.44544088	17.54129125
29.09.1989 00:00	13.16646827	15.45438016	12.60312332	17.35547809	21.42784919	16.65912521	16.71911137
30.09.1989 00:00	5.396699278	0.206062035	5.590678204	16.53827409	29.51979422	25.62102566	30.33159269
01.10.1989 00:00	4.646789776	0.14674475	4.038615348	16.71157983	4.845549733	0	0
02.10.1989 00:00	20.09253937	25.4508448	18.60038177	0	0	4.559651699	0
03.10.1989 00:00	0	0	0	0	0	4.657580486	8.472081989
04.10.1989 00:00	0	0	0	0	0	0	0
05.10.1989 00:00	0	0	0	0	0	0	0
06.10.1989 00:00	0	0	0	0	0	0	0
07.10.1989 00:00	0	0	0	0	0	0	0
08.10.1989 00:00	0.884672119	0.042283768	1.301148915	1.799223899	6.671227134	44.41649064	68.14508731
09.10.1989 00:00	1.898841764	2.692870551	1.753368136	0	0	0.4546321	0
10.10.1989 00:00	6.344868727	7.476585161	6.559954524	0	0	1.638043899	0
11.10.1989 00:00	8.393621283	8.475379636	7.800062598	7.701981648	5.599728104	9.954377124	12.19411105
12.10.1989 00:00	6.856771732	7.123582815	6.799955815	4.172615866	8.777412318	9.452975768	9.039003242
13.10.1989 00:00	1.601158984	0.058594298	1.996667901	5.590812915	8.335931539	2.402932119	0.001966118
14.10.1989 00:00	0.424443496	0.018660592	0.605196235	1.657131264	3.579872585	1.035756113	8.46E-04
15.10.1989 00:00	0	0	0	0	0	0	0
16.10.1989 00:00	0	0	0	0	0	0	0
17.10.1989 00:00	0	0	0	0	0	0	0
18.10.1989 00:00	0	0	0	0	0	0	0
19.10.1989 00:00	0	0	0	0	0	2.191939798	4.100947587
20.10.1989 00:00	9.942955961	12.66081739	10.41155917	0	0	2.453691907	0
21.10.1989 00:00	0	0	0	0	0	0	0
22.10.1989 00:00	0	0	0	0	0	0	0
23.10.1989 00:00	0.421055377	0.014521258	0.344531953	1.432030932	0.528154522	0	0
24.10.1989 00:00	0	0	0	0	0	0	0
25.10.1989 00:00	3.80807814	0.165285221	5.172813435	9.160384057	28.24966069	9.764896816	0.005384436
26.10.1989 00:00	10.9538484	12.70859535	9.978384683	0.468337292	1.698919263	3.284022142	3.05E-04
27.10.1989 00:00	1.298980369	0.044298832	1.146600209	4.883044603	1.468740069	0	0
